id,date,title,url,development_type,primary_industry,primary_company,second_company,parent_category,story_type,company_type,shelf_life,user_needs,impact_score
570497,2026-08-29T18:29:30,"New-Age Tech Stocks See Mixed Week; Ather Rallies 10%, Shiprocket Falls 9%",https://inc42.com/buzz/new-age-tech-stocks-see-mixed-week-ather-rallies-10-shiprocket-falls-9/,Industry Trends,Startup Ecosystem,,,News,Series,,7 Days,Inform Me,0.35
570472,2026-08-29T17:10:07,Meta’s $18 Bn Settlement: Why Should Teen Safety Stop At The US Border?,https://inc42.com/features/metas-18-bn-settlement-why-should-teen-safety-stop-at-the-us-border/,,Social Media,,,In-Depth,Follow Up,,3 Days,Inform Me,0.5
523319,2026-08-29T16:25:59,"Indian Listed New-Age Tech Company Tracker: Market Cap, Revenue & More",https://inc42.com/features/indian-listed-new-age-tech-company-tracker-market-cap-revenue-more/,,Startup Ecosystem,,,In-Depth,Listicle,,Evergreen,Inform Me,0.3
570451,2026-08-29T14:03:06,"Ather Launches Konarc Escooter At ₹99,999, Offers Up To 200 Km Range",https://inc42.com/buzz/ather-launches-konarc-escooter-at-%e2%82%b999999-offers-up-to-200-km-range/,Business Updates,,ather energy,,News,Others,Listed Startup,3 Days,Inform Me,0.37
570412,2026-08-29T09:00:36,From Third Wave Coffee To MATTER — Indian Startups Raised Over $210 Mn This Week,https://inc42.com/buzz/from-third-wave-coffee-to-matter-indian-startups-raised-over-210-mn-this-week/,Startup Funding & Investments,Startup Ecosystem,,,News,Series,,3 Days,Inform Me,0.518
570436,2026-08-29T03:30:21,Raise Financial Hires Ex-Upstox Exec Abhishek Singh To Helm New Insurtech Bet,https://inc42.com/buzz/raise-financial-hires-ex-upstox-exec-abhishek-singh-to-helm-its-new-insurtech-vertical/,People & Culture,,raise-financial-services,,News,Others,Late Stage Startup,3 Days,Inform Me,0.333
570384,2026-08-29T01:54:26,[Update] Sandhya Devanathan Leaves Meta For New Role At OpenAI,https://inc42.com/buzz/meta-india-southeast-asia-vp-sandhya-devanathan-steps-down/,People & Culture,,tbd,,News,Others,International Company,3 Days,Inform Me,0.258
570428,2026-08-29T01:45:00,"Alpha Wave Ventures Sells ₹1,857 Cr Stake In Lenskart Via Block Deals",https://inc42.com/buzz/alpha-wave-ventures-sells-%e2%82%b91857-cr-stake-in-lenskart-via-block-deals/,Business Updates,,lenskart,,News,Others,Listed Startup,3 Days,Inform Me,0.533
570417,2026-08-28T21:57:38,Gnani.ai Unveils Sovereign AI Stack Artha For Enterprises,https://inc42.com/buzz/gnani-ai-unveils-sovereign-ai-stack-artha-for-enterprises/,Business Updates,,gnani-ai,,News,Others,Early Stage Startup,3 Days,Inform Me,0.207
570404,2026-08-28T20:43:08,IPO-Bound Purple Style Labs Nets ₹306 Cr From Anchor Investors,https://inc42.com/buzz/ipo-bound-purple-style-labs-nets-%e2%82%b9306-cr-from-anchor-investors/,Startup IPO,,purple-style-labs,,News,Others,Late Stage Startup,3 Days,Inform Me,0.737
570400,2026-08-28T20:11:25,"Hero MotoCorp Buys Additional 3% Stake In Ather For ₹1,758 Cr",https://inc42.com/buzz/hero-motocorp-buys-additional-3-stake-in-ather-for-%e2%82%b91758-cr/,Startup Mergers & Acquisitions,,ather-energy,,News,Others,Listed Startup,3 Days,Inform Me,0.772
570347,2026-08-28T18:18:04,[Update] ESDS IPO: Public Issue Subscribed 2.1X On Day 1,https://inc42.com/buzz/esds-ipo-fully-subscribed-within-hours-on-day-1/,Startup IPO,,tbd,,News,Others,Listed Startup,3 Days,Inform Me,0.65
570391,2026-08-28T18:03:58,Jio Platforms Gets SEBI Nod For IPO,https://inc42.com/buzz/jio-platforms-gets-sebi-nod-for-ipo/,Startup IPO,,tbd,,News,Others,Indian Corporates,3 Days,Inform Me,0.575
570367,2026-08-28T16:40:01,Inside Groww’s Revenue Mix: What Comes After Broking,https://inc42.com/features/inside-growws-revenue-mix-what-comes-after-broking/,,,groww,,In-Depth,Others,Listed Startup,Evergreen,Explain To Me,0.475
570349,2026-08-28T13:06:29,"Uber, Eternal, Porter Exit Karnataka Gig Workers Welfare Board: Report",https://inc42.com/buzz/uber-eternal-porter-exit-karnataka-gig-workers-welfare-board-report/,Government & Policies,,tbd,,News,Others,Government,3 Days,Inform Me,0.365
570344,2026-08-28T12:13:51,Ola Electric Launches S1Z Escooter With Bharat Cell LFP Battery,https://inc42.com/buzz/ola-electric-launches-s1z-escooter-with-bharat-cell-lfp-battery/,Business Updates,,ola-electric,,News,Others,Listed Startup,3 Days,Inform Me,0.37
570333,2026-08-28T10:53:53,Fintech Startups To Watch: Startups That Caught Our Eye In August,https://inc42.com/startups/fintech-startups-to-watch-startups-that-caught-our-eye-in-august/,,Fintech,,,Startup Stories,Series,,30 Days,Inform Me,0.27
570320,2026-08-28T08:00:36,"ESDS’ IPO Litmus Test, Even Axes 350 Jobs & More",https://inc42.com/buzz/esds-ipo-litmus-test-even-axes-350-jobs-more/,Startup IPO,,tbd,,News,Inc42 Daily Brief,Late Stage Startup,3 Days,Inform Me,0.613
570309,2026-08-27T22:52:01,IPO-Bound ESDS Software Bags ₹216 Cr From Anchor Investors,https://inc42.com/buzz/ipo-bound-esds-software-bags-%e2%82%b9216-cr-from-anchor-investors/,Startup IPO,,tbd,,News,Others,Late Stage Startup,3 Days,Inform Me,0.729
570305,2026-08-27T21:06:15,Alpha Wave Ventures Exits Aye Finance Via ₹323 Cr Bulk Deals,https://inc42.com/buzz/alpha-wave-ventures-exits-aye-finance-via-%e2%82%b9323-cr-bulk-deals/,Business Updates,,aye-finance,,News,Spot News,Listed Startup,3 Days,Inform Me,0.496
570298,2026-08-27T20:17:49,"Defence Tech Startup Sanlayan Turns Profitable In FY26, Revenue Surges 5.7X To ₹125 Cr",https://inc42.com/buzz/sanlayan-turns-profitable-in-fy26-revenue-surges-5-7x-to-%e2%82%b9125-cr/,Startup Financials,,sanlayan,,News,Series,Early Stage Startup,3 Days,Inform Me,0.433
570283,2026-08-27T19:27:33,"Caught In The GPU Pricing Paradox, Can ESDS Deliver A Bumper IPO?",https://inc42.com/features/caught-in-the-gpu-pricing-paradox-can-esds-deliver-a-bumper-ipo/,,,TBD,,In-Depth,Others,Listed Startup,3 Days,Inform Me,0.475
570288,2026-08-27T19:27:00,OYO Parent PRISM’s FY26 Profit Skyrockets 4X YoY To ₹994 Cr,https://inc42.com/buzz/oyo-parent-prisms-fy26-profit-skyrockets-4x-yoy-to-%e2%82%b9994-cr/,Startup Financials,,oyo,,News,Others,Late Stage Startup,3 Days,Inform Me,0.602
570282,2026-08-27T19:11:09,[Update] Rapido Back Online After An Hour Long App Outage,https://inc42.com/buzz/rapido-users-report-booking-issues-amid-app-outage/,Business Updates,,rapido,,News,Others,Late Stage Startup,3 Days,Inform Me,0.333
570274,2026-08-27T18:56:22,"After Eight Years Of Building Quietly, Can Raphe mPhibr Conquer The Skies With Its Long-Endurance UAVs?",https://inc42.com/startups/after-eight-years-of-building-quietly-can-raphe-mphibr-conquer-the-skies-with-its-long-endurance-uavs/,,,raphe-mphibr,,Startup Stories,Others,Growth Stage Startup,7 Days,Inform Me,0.345
570266,2026-08-27T16:48:22,NITI Aayog Proposes Skilling Overhaul With Outcome-Linked Financing Model,https://inc42.com/buzz/niti-aayog-proposes-skilling-overhaul-with-outcome-linked-financing-model/,Government & Policies,Skill Development,,,News,Follow Up,,3 Days,Inform Me,0.315
570265,2026-08-27T16:47:13,Even Healthcare Lays Off 350 Employees Amid Hospital-Led Pivot: Report,https://inc42.com/buzz/even-healthcare-lays-off-350-employees-amid-hospital-led-pivot-report/,Business Updates,,even,,News,Others,Growth Stage Startup,3 Days,Inform Me,0.27
570207,2026-08-27T16:13:14,"India’s Innovation Gap: Where R&D, Capital And Industry Fall Short",https://inc42.com/resources/indias-innovation-gap-where-rd-capital-and-industry-fall-short/,Industry Trends,Startup Ecosystem,,,Resources,Others,,3 Days,Give Me Perspective,0.275
570251,2026-08-27T15:23:02,Deepinder Goyal’s Temple Acquires London-Based Longevous,https://inc42.com/buzz/deepinder-goyals-temple-acquires-london-based-longevous/,Startup Mergers & Acquisitions,,temple,,News,Others,Early Stage Startup,3 Days,Inform Me,0.448
570236,2026-08-27T13:49:20,OpenAI Rolls Out ChatGPT Ads In India,https://inc42.com/buzz/openai-rolls-out-chatgpt-ads-in-india/,Business Updates,,tbd,,News,Others,International Company,3 Days,Inform Me,0.258
570224,2026-08-27T12:32:43,"BPCL Pilots Grocery Delivery With LPG Cylinders, Plans Payment Gateway",https://inc42.com/buzz/bpcl-pilots-grocery-delivery-with-lpg-cylinders-plans-payment-gateway/,Business Updates,,tbd,,News,Others,Indian Corporates,3 Days,Inform Me,0.295
570217,2026-08-27T12:00:31,TILT Launches Binny Bansal-Backed ₹250 Cr Fund For Impact Startups,https://inc42.com/buzz/tilt-launches-binny-bansal-backed-%e2%82%b9250-cr-fund-for-impact-startups/,Startup Funding & Investments,,tbd,,News,Others,Investors,3 Days,Inform Me,0.512
570204,2026-08-27T10:55:07,"InstaAstro Bags $12 Mn To Build AI Tools, Expand Online Pooja Services",https://inc42.com/buzz/instaastro-bags-12-mn-to-build-ai-tools-expand-online-pooja-services/,Startup Funding & Investments,,instaastro,,News,Others,Growth Stage Startup,3 Days,Inform Me,0.531
570187,2026-08-27T08:00:56,"Building Pharma Labs In Space, Zerodha’s Bland FY26 & More",https://inc42.com/buzz/building-pharma-labs-in-space-zerodhas-bland-fy26-more/,Industry Trends,Space Tech,,,News,Inc42 Daily Brief,,3 Days,Inform Me,0.275
570181,2026-08-27T06:00:03,InspeCity Raises ₹100 Cr To Fund Four Space Missions,https://inc42.com/buzz/inspecity-raises-%e2%82%b9100-cr-to-fund-four-space-missions/,Startup Funding & Investments,,inspecity,,News,Others,Early Stage Startup,3 Days,Inform Me,0.468
570197,2026-08-27T02:16:49,"Micromax Floats Family Office, Earmarks ₹250 Cr To Back Deeptech Startups",https://inc42.com/buzz/micromax-floats-family-office-earmarks-%e2%82%b9250-cr-to-back-deeptech-startups/,Fund Launches,,micromax-informatics,,News,Others,Late Stage Startup,3 Days,Inform Me,0.532
570175,2026-08-26T21:37:14,Lightspeed Exits PhysicsWallah Post ₹550 Cr Stake Sale,https://inc42.com/buzz/lightspeed-exits-physicswallah-post-%e2%82%b9550-cr-stake-sale/,Business Updates,,physicswallah,,News,Spot News,Listed Startup,3 Days,Inform Me,0.507
570173,2026-08-26T21:01:07,"Ribbit Capital Sells Groww Shares Worth ₹2,217 Cr",https://inc42.com/buzz/ribbit-capital-sells-groww-shares-worth-%e2%82%b92217-cr/,Business Updates,,groww,,News,Spot News,Listed Startup,3 Days,Inform Me,0.537
570158,2026-08-26T19:17:25,"Hala Mobility’s FY26 Revenue Jumps 4.4X To ₹97 Cr, Posts ₹3.6 Cr Profit",https://inc42.com/buzz/hala-mobilitys-fy26-revenue-jumps-4-4x-to-%e2%82%b997-cr-posts-%e2%82%b93-6-cr-profit/,Startup Financials,,hala-mobility,,News,Exclusive,Growth Stage Startup,3 Days,Inform Me,0.64
570153,2026-08-26T19:15:59,D2C Kitchenware Startup Curaa Raises ₹40 Cr To Expand Portfolio,https://inc42.com/buzz/d2c-kitchenware-startup-curaa-raises-%e2%82%b940-cr-to-expand-portfolio/,Startup Funding & Investments,,TBD,,News,Spot News,Early Stage Startup,3 Days,Inform Me,0.448
570148,2026-08-26T18:46:54,"LEAD FY26’s Loss Dips 20% YoY To ₹34.5 Cr, Operating Revenue Up 10%",https://inc42.com/buzz/lead-fy26-net-loss-dips-20-yoy-to-%e2%82%b934-5-cr-operating-revenue-up-10/,Startup Financials,,lead-school,,News,Others,Late Stage Startup,3 Days,Inform Me,0.53
570122,2026-08-26T17:51:21,India’s Spacetech Ecosystem Looks To Microgravity For Drug Discovery And Manufacturing,https://inc42.com/features/indias-spacetech-ecosystem-looks-to-microgravity-for-drug-discovery-and-manufacturing/,,Space Tech,,,In-Depth,Others,,3 Days,Inform Me,0.3
570129,2026-08-26T17:39:11,AI Agent Platform Runable Raises $21 Mn To Help Small Businesses Grow,https://inc42.com/buzz/ai-agent-platform-runable-raises-21-mn-to-help-small-businesses-grow/,Startup Funding & Investments,,tbd,,News,Others,Early Stage Startup,3 Days,Inform Me,0.48
570123,2026-08-26T16:55:38,"Zerodha’s Bland FY26: Net Profit Up A Mere 1% At ₹4,283 Cr, Top Line At FY25 Level",https://inc42.com/buzz/zerodhas-bland-fy26-net-profit-up-a-mere-1-at-%e2%82%b94238-cr-top-line-at-fy25-level/,Startup Financials,,zerodha,,News,Others,Late Stage Startup,3 Days,Inform Me,0.634
570108,2026-08-26T14:42:04,"boAt’s FY26 Profit Rises 38% To ₹85 Cr, Wearables Segment Turns Profitable",https://inc42.com/buzz/boats-fy26-profit-rises-38-to-%e2%82%b985-cr-wearables-segment-turns-profitable/,Startup Financials,,boat,,News,Others,Late Stage Startup,3 Days,Inform Me,0.549
570082,2026-08-26T11:55:06,Nitro Launches AI Platform To Let Shopify Merchants Build Apps With Prompts,https://inc42.com/buzz/nitro-launches-ai-platform-to-let-shopify-merchants-build-apps-with-prompts/,Business Updates,,nitro-commerce,,News,BrandLabs,Growth Stage Startup,14 Days,Inform Me,0.345
570092,2026-08-26T11:19:09,The Vertical Turn In Enterprise AI,https://inc42.com/features/the-vertical-turn-in-enterprise-ai/,,AI,,,In-Depth,Series,,14 Days,Inform Me,0.3
545709,2026-08-26T11:00:58,"[Update] Ringg AI Nets Additional $10 Mn, Closes Series A At $15.5 Mn",https://inc42.com/buzz/voice-ai-startup-ringg-bags-5-5-mn-from-arkam-ventures/,Startup Funding & Investments,,ringg,,News,Others,Early Stage Startup,3 Days,Inform Me,0.474
570079,2026-08-26T10:19:29,Mamaearth Parent Honasa Calls Off ₹135 Cr Fluence Pharma Acquisition,https://inc42.com/buzz/mamaearth-parent-honasa-calls-off-%e2%82%b9135-cr-fluence-pharma-acquisition/,Startup Mergers & Acquisitions,,honasa-consumer,,News,Others,Listed Startup,3 Days,Inform Me,0.717
570077,2026-08-26T10:10:48,Pernia’s Pop-Up Shop Parent Sets IPO Price Band At ₹546-₹575,https://inc42.com/buzz/pernias-pop-up-shop-parent-sets-ipo-price-band-at-%e2%82%b9546-%e2%82%b9575/,Startup IPO,,purple-style-labs,,News,Others,Late Stage Startup,3 Days,Inform Me,0.613
570050,2026-08-26T08:00:58,"The Ecommerce Squeeze, Supertails Chases Profits & More",https://inc42.com/buzz/the-ecommerce-squeeze-supertails-chases-profits-more/,Business Updates,Ecommerce,supertails,,News,Inc42 Daily Brief,,3 Days,Inform Me,0.195
570069,2026-08-26T04:05:21,"Zerodha Fund House FY26: Revenue Up 79% YoY To ₹17 Cr, Loss Narrows",https://inc42.com/buzz/zerodha-fund-house-fy26-revenue-up-79-yoy-to-%e2%82%b917-cr-loss-narrows/,Startup Financials,,zerodha-asset-management-private-limited,,News,Series,Early Stage Startup,3 Days,Inform Me,0.39
570041,2026-08-25T22:21:38,IPO-Bound Pernia Pop Up Shop’s FY26 Net Loss Widens 52% YoY To ₹285.4 Cr,https://inc42.com/buzz/ipo-bound-pernia-pop-up-shops-fy26-net-loss-widens-52-yoy-to-%e2%82%b9285-4-cr/,Startup Financials,,purple-style-labs,,News,Others,Late Stage Startup,3 Days,Inform Me,0.575
570018,2026-08-25T21:21:47,"Supertails Has Built The Pet-Care Ecosystem, But Can It Make The Economics Work?",https://inc42.com/startups/supertails-has-built-the-pet-care-ecosystem-but-can-it-make-the-economics-work/,,,supertails,,Startup Stories,Others,Growth Stage Startup,3 Days,Give Me Perspective,0.27
570034,2026-08-25T21:05:52,Atomberg DRHP: A Look At Shareholding Pattern & Key Personnel,https://inc42.com/buzz/atomberg-drhp-a-look-at-shareholding-pattern-key-personnel/,Startup IPO,,atomberg-technologies,,News,Others,Late Stage Startup,3 Days,Inform Me,0.613
567819,2026-08-25T18:57:09,"[Update] Now, Cult.fit’s Rishabh Telang Moves Karnataka High Court To Quash FIR",https://inc42.com/buzz/ipo-bound-cult-fits-rishabh-telang-denies-forgery-allegations-by-deepak-poduval/,Controversies,,cult-fit,,News,Spot News,Late Stage Startup,3 Days,Inform Me,0.453
570009,2026-08-25T18:30:23,Zoomcar Q1 Net Loss Rises 28% YoY To $5.4 Mn; Revenue Flat At $2.4 Mn,https://inc42.com/buzz/zoomcar-q1-net-loss-rises-28-yoy-to-5-4-mn-revenue-flat-at-2-4-mn/,Startup Financials,,zoomcar,,News,Others,Late Stage Startup,3 Days,Inform Me,0.536
570001,2026-08-25T17:57:47,"Amazon, Flipkart Revise Seller Fees, Penalties Ahead Of Festive Season",https://inc42.com/buzz/amazon-flipkart-revise-seller-fees-penalties-ahead-of-festive-season/,Business Updates,,tbd,,News,Others,International Company,3 Days,Inform Me,0.258
569993,2026-08-25T16:52:51,"Verlinvest, Mirchandani Family Raise Stakes In Epigamia In $20 Mn Secondary Deal",https://inc42.com/buzz/verlinvest-mirchandani-family-raise-stakes-in-epigamia-in-20-mn-secondary-deal/,Startup Funding & Investments,,epigamia,,News,Others,Growth Stage Startup,3 Days,Inform Me,0.542
569986,2026-08-25T16:35:54,Spiritual Tech Startup Utsav Raises ₹36 Cr To Expand Temple Network,https://inc42.com/buzz/spiritual-tech-startup-utsav-raises-%e2%82%b936-cr-to-expand-temple-network/,Startup Funding & Investments,,utsav,,News,Others,Early Stage Startup,3 Days,Inform Me,0.446
569980,2026-08-25T16:03:46,"Pine Labs Invests ₹24 Cr In AI R&D In FY26, Cuts Testing Time by Over 95%",https://inc42.com/buzz/pine-labs-invests-%e2%82%b924-cr-in-ai-rd-in-fy26-cuts-testing-time-by-over-95/,Business Updates,,pine-labs,,News,Follow Up,Listed Startup,3 Days,Inform Me,0.44
569958,2026-08-25T14:03:26,"Pernia’s Pop Up Shop Parent Files RHP, Increases IPO Size To ₹680 Cr",https://inc42.com/buzz/pernias-pop-up-shop-files-rhp-increases-ipo-size-to-%e2%82%b9680-cr/,Startup IPO,,pernias-pop-up-shop,,News,Others,Late Stage Startup,3 Days,Inform Me,0.754
569957,2026-08-25T13:52:18,Nexedge Capital Nets $20 Mn To Scale HNI Wealth Management Platform,https://inc42.com/buzz/nexedge-capital-nets-20-mn-to-scale-hni-wealth-management-platform/,Startup Funding & Investments,,nexedge capital,,News,Others,Early Stage Startup,3 Days,Inform Me,0.479
569949,2026-08-25T13:18:12,"MATTER Nets $25 Mn To Scale Manufacturing, Launch Four New Electric Motorcycles",https://inc42.com/buzz/matter-nets-25-mn-to-scale-manufacturing-launch-four-new-electric-motorcycles/,Startup Funding & Investments,,matter,,News,Others,Late Stage Startup,3 Days,Inform Me,0.609
569931,2026-08-25T12:24:52,"Airbound Bags $37 Mn From Greenoaks, DoorDash To Scale Drone Manufacturing",https://inc42.com/buzz/airbound-bags-37-mn-from-greenoaks-doordash-to-scale-drone-manufacturing/,Startup Funding & Investments,,airbound,,News,Others,Growth Stage Startup,3 Days,Inform Me,0.555
569908,2026-08-25T11:28:00,"Karnataka Suspends Amazon, Instamart, BigBasket Food Licences Over Toxic Datura Listings",https://inc42.com/buzz/karnataka-suspends-amazon-instamart-bigbasket-food-licences-over-toxic-datura-listings/,Controversies,,tbd,,News,Others,Government,3 Days,Inform Me,0.365
569909,2026-08-25T11:18:39,Infineon To Acquire Peak XV-Backed C2i Semiconductors To Bolster AI Play,https://inc42.com/buzz/infineon-to-acquire-peak-xv-backed-c2i-semiconductors-to-bolster-ai-play/,Startup Mergers & Acquisitions,,TBD,,News,Others,Growth Stage Startup,3 Days,Inform Me,0.51
569898,2026-08-25T11:06:56,Men’s Ethnic Wear Gets Its Second Wave,https://inc42.com/features/mens-ethnic-wear-gets-its-second-wave/,,Ecommerce,,,In-Depth,Series,,3 Days,Give Me Perspective,0.3
